date,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2007-11-09,101.0,101.75,100.51,101.75,44.3093,38400.0,0.0,1.0
2007-11-12,103.02,103.02,101.898,102.15,44.4835,41353.0,0.0,1.0
2007-11-13,102.95,102.95,101.56,101.75,44.3093,15209.0,0.0,1.0
2007-11-14,102.75,102.75,101.7,102.0,44.4182,7741.0,0.0,1.0
2007-11-15,102.0,102.34,101.68,101.97,44.4051,15500.0,0.0,1.0
2007-11-16,103.0,103.0,101.53,102.0,44.4182,18396.0,0.0,1.0
2007-11-19,102.7,102.7,101.78,102.0,44.4182,16657.0,0.0,1.0
2007-11-20,101.75,102.39,100.41,101.0,43.9827,26480.0,0.0,1.0
2007-11-21,100.7,100.7,97.0,99.1,43.1553,139550.0,0.0,1.0
2007-11-23,99.2,100.5,98.91,98.91,43.0726,3050.0,0.0,1.0
2007-11-26,98.0,101.0,98.0,100.0,43.5472,69416.0,0.0,1.0
2007-11-27,101.48,101.48,99.5,100.15,43.6126,25700.0,0.0,1.0
2007-11-28,99.58,101.2,99.58,101.1,44.0262,11650.0,0.0,1.0
2007-11-29,101.5,101.75,100.1,101.6,44.244,20200.0,0.0,1.0
2007-11-30,102.0,102.5,101.51,102.01,44.4225,34839.0,0.0,1.0
2007-12-03,103.0,103.0,101.1001,102.39,44.8677,31312.0,0.6423,1.0
2007-12-04,103.0,103.0,102.0,102.0,44.6968,16295.0,0.0,1.0
2007-12-05,101.68,102.5,100.26,100.8,44.171,270580.0,0.0,1.0
2007-12-06,100.81,101.75,100.0,101.7,44.5654,33200.0,0.0,1.0
2007-12-07,100.6,102.49,100.6,101.65,44.5435,27090.0,0.0,1.0
2007-12-10,101.35,101.64,100.73,101.5,44.4777,23500.0,0.0,1.0
2007-12-11,102.17,102.48,100.85,101.4,44.4339,30300.0,0.0,1.0
2007-12-12,102.5,103.75,101.5001,101.95,44.6749,29402.0,0.0,1.0
2007-12-13,101.61,102.28,101.23,101.9,44.653,44500.0,0.0,1.0
2007-12-14,102.5,102.5,101.19,102.05,44.7187,15600.0,0.0,1.0
2007-12-17,102.5,102.5,101.12,101.5,44.4777,18888.0,0.0,1.0
2007-12-18,101.59,102.0,101.41,101.6,44.5216,53200.0,0.0,1.0
2007-12-19,101.76,102.1,101.11,102.1,44.7407,24000.0,0.0,1.0
2007-12-20,101.84,101.95,101.4,101.88,44.6442,31300.0,0.0,1.0
2007-12-21,102.48,102.48,101.39,102.2,44.7845,37585.0,0.0,1.0
2007-12-24,102.02,102.26,101.2,101.8399,44.6267,66757.0,0.0,1.0
2007-12-26,101.53,101.6999,101.2,101.39,44.4295,48356.0,0.0,1.0
